tweet_id,text,author_id,created_at,place_id,like_count,quote_count,reply_count,retweet_count,conversation_id,in_reply_to_user_id
1091132739431079937,@NFL @Patriots Probably the best Patriots team was the one that lost the Superbowl to the Giants. Might sound stupid but that team lost less games than any Pats teams since,14911704,2019-02-01T00:34:52.000Z,01c7de39d50eab15,0,0,1,0,1091127760058241030,19426551
1091130541393567745,Philadelphia Eagles. Super Bowl hangover? Who knows. Inconsistent absolutely. I’m not mad. Just do smart things this off season.,939946027414687749,2019-02-01T00:26:07.000Z,694671c7778b3e4c,0,0,1,0,1091129848779685889,939946027414687749
1091128144172482561,Motley Crue Go Nuts For Super Bowl Ad https://t.co/O6jhS4w0hF https://t.co/uYwhGQeDXr,2275955754,2019-02-01T00:16:36.000Z,4393349f368f67a1,0,0,0,0,1091128144172482561,N/A
1091160898541182976,Thank God Sunday is #SuperBowl Sunday! It'll help me to forget about the worst #DeadlineDay I've ever witnessed at Fulham! #FFC,481330107,2019-02-01T02:26:45.000Z,460c5314e8a33c64,0,0,0,0,1091160898541182976,N/A
1091195179380428800,Step 1 for success: Visualizing your goals. Spend a few minutes each day visualizing your end goa; this will helpl anchor you during the tough times ahead #vision #visualization #goals #Motivation #coaching #mentor #teaching #SuperBowl #faith #hope #revelation #wisdom #Champion https://t.co/DY6qRwFxf1,363299167,2019-02-01T04:42:58.000Z,7d04c46babac50ea,1,0,0,0,1091195179380428800,N/A
1091222022988935169,"@LARams_UK and so the journey, begins!  @SuperBowl @RamsNFL @PaulHosler @ https://t.co/xRz6nJzoSe",344123463,2019-02-01T06:29:38.000Z,119b194b6bbb3bea,11,0,4,1,1091222022988935169,1950061724
1091221707300528129,"@absoluteradio last day for a week, Super Bowl and birthday Steve @ DHL East Midlands airport",29301089,2019-02-01T06:28:23.000Z,6add67743a8738e6,1,0,0,0,1091221707300528129,16085557
1091220617217622016,Cert to come in👇🏽 #PremierLeague #SuperBowl https://t.co/MzvieX15tm,1151170602,2019-02-01T06:24:03.000Z,78e9729ff12a648e,0,0,0,0,1091220617217622016,N/A
1091242796227416069,What a run!!! Would be great to see the @Raiders in the #Super Bowl again!!! How about this time next year??? 🤞🤞🤞 https://t.co/fnx9gdwNMc,601222313,2019-02-01T07:52:11.000Z,7ae9e2f2ff7a87cd,0,0,0,0,1091242796227416069,N/A
1091256937386262528,Touchdown pie is now available beef pie mini burgers with a onion ring #SuperBowl #pie #food #macclesfield #carters #butchers #bakery #touchdown #usa https://t.co/DgeEjA6o80,2818950149,2019-02-01T08:48:23.000Z,72606cdcf2847dd4,4,0,1,4,1091256937386262528,N/A
1091252839790174208,https://t.co/cGbkkwFHAS Adam Levine: 'Maroon 5 expected controversy when we signed up for Super Bowl gig' https://t.co/IeTxFXWnAS https://t.co/OMgaoIUNjI,27847155,2019-02-01T08:32:06.000Z,06b9691f34c91d1c,0,0,0,1,1091252839790174208,N/A
1091251204930355200,"Snow day and Six Nations today, rugby all weekend, SuperBowl Sunday and sleep-it-off annual leave Monday!! Shaping up to be a lovely weekend 😁😁",44400953,2019-02-01T08:25:36.000Z,68f3012fe4848e35,30,0,4,0,1091251204930355200,N/A
1091266349891047424,"@SuperBowl this Sunday. Back in the day I would have gone, or at least sat up and watched live. Now, it'll be watching the recording Monday morning. How it's not NFC dominated. https://t.co/Ed8yYadzv2",18452761,2019-02-01T09:25:47.000Z,511655fc081bb251,0,0,0,0,1091266349891047424,19425947
1091261414466093058,*gets excited for Superbowl*,33526377,2019-02-01T09:06:10.000Z,31fffbe34de66921,0,0,0,0,1091261414466093058,N/A
1091283928948846592,@MarkBirchy100 @LARams_UK @SuperBowl @RamsNFL @PaulHosler Disaster!  💩. Either the best start to a holiday EVER or you really need a holiday...,344123463,2019-02-01T10:35:38.000Z,42d0cf7d49d27c95,0,0,0,0,1091222022988935169,492600803
1091283431047290881,"@gutiger83 @LARams_UK @SuperBowl @RamsNFL @PaulHosler I will but fly to Canary islands at 7 Monday morning, going to have to watch last quarter in the car on the way to the airport (wasn't very well planned )",492600803,2019-02-01T10:33:39.000Z,52bb236ce4bb9be1,0,0,1,0,1091222022988935169,344123463
1091282661530849284,"@gutiger83 @LARams_UK @SuperBowl @RamsNFL @PaulHosler Enjoy, safe travels #HornsUp",492600803,2019-02-01T10:30:36.000Z,52bb236ce4bb9be1,0,0,1,0,1091222022988935169,344123463
1091279183823757312,The fact that Super Bowl Sunday is getting closer is the only thing getting me through this week,626322030,2019-02-01T10:16:47.000Z,31fffbe34de66921,0,0,0,0,1091279183823757312,N/A
