tweet_id,text,author_id,created_at,place_id,like_count,quote_count,reply_count,retweet_count,conversation_id,in_reply_to_user_id
958854004276125698,"@Malamin_J It’s JT month to shine! Album, Super Bowl &amp; Brits!",214566715,2018-02-01T00:06:23.000Z,460c5314e8a33c64,0,0,1,0,958853680165539841,90482307
958883768974106624,Fuck the majority I have my money on the Eagles for winning the superbowl,413552054,2018-02-01T02:04:40.000Z,460c5314e8a33c64,0,0,0,0,958883768974106624,N/A
958936387117572096,"We’re on our way to Minneapolis...and by that I mean delayed in Norwich by 2 hours, meaning we miss our original connection out of Schipol to Minneapolis. Good start #SuperBowl",4612720097,2018-02-01T05:33:45.000Z,0c2f185415d757e3,2,0,2,0,958936387117572096,N/A
958957258892873728,Super league starts tonight. Super bowl on Sunday 😍😍😍😍😍😍😍🐯🔵🔴⚪️,29253420,2018-02-01T06:56:41.000Z,4d9ad36e405769a3,1,0,0,0,958957258892873728,N/A
958998053796671488,@Carra23 @SkySports @GNev2 Who wins the Superbowl will it be the Eagles or the Patriots #SuperBowl #flyeaglesfly #Patriots,267086761,2018-02-01T09:38:48.000Z,17cc57fae415c45e,0,0,0,0,958995144057016320,2585396407
958996946827513859,*** Super Bowl 52 Trivia Competition*** (T&amp;Cs in bio) 🏈👍🏼 Today’s question is: what’s the name… https://t.co/JUA4eROw3T,2700560503,2018-02-01T09:34:24.000Z,457b4814b4240d87,1,1,0,0,958996946827513859,N/A
958996899322912768,Enjoying the cricket this morning @CharlesDagnall Hope @bbctms are letting you watch the Super Bowl on Sunday?,45777501,2018-02-01T09:34:12.000Z,7bc0da87641dd821,0,0,0,0,958996899322912768,N/A
958993726638043136,Awesome top work from @andynairn's @luckygenerals - Celebs fill in for Amazon Alexa in Lucky Generals' first Super Bowl ad https://t.co/ADq0dygTWy via @campaignmag,15238149,2018-02-01T09:21:36.000Z,5d838f7a011f4a2d,1,0,0,0,958993726638043136,N/A
959005836625502209,"Love this ❤️ @moviedrone @Philcat4 @Vicki_Duncan78 @FoodfanStockpt @chillidadd 

#PeterDinklage and #MorganFreeman pairing genius! Don't watch the Super Bowl here in the UK 🇬🇧 but there's always top notch #productplacement.

 Btw I want #MissyElliots outfit #fashionsteal 💋 https://t.co/lS8Whtdzth",893810346,2018-02-01T10:09:43.000Z,667ae7bc747238c4,3,0,1,2,959005836625502209,N/A
959022882981638144,"It's that time of year again, folks. #SuperBowl https://t.co/rekkmcjIAm",13267752,2018-02-01T11:17:27.000Z,1568b34e3e6dcc47,1,0,0,0,959022882981638144,N/A
959019648665767936,"SUNDAY 🔥

Catch me spinning before The Super Bowl at @PIMAbarlpool (inside @hiltonliverpool ) from 9pm 🏈 

To book: 
✉️: LPLHI_sales@hilton.com
📞: 0151 708 4200 https://t.co/ceJwlolXt0",935208044,2018-02-01T11:04:36.000Z,151b9e91272233d1,4,0,0,0,959019648665767936,N/A
959040146510360576,Three days before the Super Bowl and the Lombardi Trophy is at Indy Towers 🏈 #NFL #SuperBowl @… https://t.co/eONNyd65aI,217582258,2018-02-01T12:26:03.000Z,01c7ed8caf11e8b2,0,1,0,0,959040146510360576,N/A
959059589692993537,"@guardian Ach, not as much fun as Coldplay this... Am #SuperBowl #SBLII https://t.co/j9DqMrfk55",397561971,2018-02-01T13:43:19.000Z,28679b23ed15b380,0,0,0,0,959057475541626881,87818409
959052471137128448,This is why I work for myself. Thursday morning pottery class and no need to use up annual leave! Last week’s rustic pot (which I was super proud of) is now a shapely bowl! #BeYourOwnBoss #WorkLifeBalance #HandsOn #LearnSomethingNew https://t.co/JXQD84kLbE,749626765509820416,2018-02-01T13:15:02.000Z,7093398a4249d151,1,0,0,0,959052471137128448,N/A
959078151321038849,🌟💫😎💡  Febreze aims to score another touchdown with this year’s #BleepDontStink Super Bowl LII ad https://t.co/wDX3kXr9uq via @MarketingLand #in https://t.co/mOVbzJBQ0A,263425576,2018-02-01T14:57:04.000Z,7f55e839e1715da2,0,0,0,0,959078151321038849,N/A
959077946186190850,Probably my favourite ad so far by @amazon for the #SuperBowl. https://t.co/cWexvgQ9Ec,145677488,2018-02-01T14:56:15.000Z,315b740b108481f6,1,0,0,0,959077946186190850,N/A
959077538315333632,superbowl o dia em que eu fiquei super triste porque não pude assistir live feito o resto da fã base,1714430066,2018-02-01T14:54:38.000Z,06b9691f34c91d1c,0,0,0,0,959077538315333632,N/A
959066882480463872,"@ridelowoutlet backs the @newenglandpatriots to win the 2018 Superbowl. 
Pop in or call us to order your apparel today!
Dedicated Sales Line: 0161 834 5788 
Website link: https://t.co/OtXfa8CIHK
Address: 27 - 29 Church Street, Manchester City Centre, M4 1PE. *We ship worldwide.* https://t.co/RQVlHe7ppM",21110489,2018-02-01T14:12:18.000Z,315b740b108481f6,0,0,0,0,959066882480463872,21110489
959090925942263808,"Absolutely delighted to say former @eagles player Reggie Wilkes is on the show tomorrow! Talking #SBLII. Now works with @Janney1832. If @jimcramer is awake he can join the convo (0445 ET). 

#FlyEaglesFly #Eagles #superbowl",237778292,2018-02-01T15:47:50.000Z,08be9e4ebe3d037d,5,0,0,2,959090925942263808,N/A
959088047785697280,@mattKmall It's getting quite widely reported from reputably sources it is indeed in the Superbowl,30379063,2018-02-01T15:36:24.000Z,695b360b8171c433,0,0,1,0,959086356805931009,249351558
959087679228039168,"Just watching Sky News n Sports Bulletin came on. Football, Rugby Union 6 Nations, Davis Cup Tennis, some Golf Tourney abroad, Cricket and NFL Superbowl all mentioned....Rugby League season-opener? F... all. If they can't mention us, who can? @SkyNews",3059217911,2018-02-01T15:34:56.000Z,53087d996b4d45b6,1,0,0,0,959087679228039168,N/A
959083737609842688,@BBCiPlayer can you tell me if the Super Bowl on Sunday will be available to watch through the iPlayer TV app?,21780940,2018-02-01T15:19:16.000Z,5f062bfe35fe2a69,0,0,1,0,959083737609842688,17793580
959100882347536384,@RequestABet odds on Justin Timberlake to cover a Prince song at the Super Bowl?,498787304,2018-02-01T16:27:24.000Z,3bc1b6cfd27ef7f6,0,0,1,0,959100882347536384,2971663642
959095868493312004,@JaguarsUK @YannGetSacks91 Is @YannGetSacks91 coming to @batandballldn for the Super Bowl???,20234952,2018-02-01T16:07:28.000Z,5028e25dc94f3898,1,0,0,0,959094132194136064,369694189
959094765399826432,"@AVFCOfficial @SuperBowl And we are eternally British baseball champions! ⚾🇬🇧🇺🇸 

#PartOfThePride #astonvillafc #AstonVilla #AVFC #MLB",2738043988,2018-02-01T16:03:05.000Z,6f839233f2fe43f6,0,0,0,0,959093197279584256,27489253
