tweet_id,text,author_id,created_at,place_id,like_count,quote_count,reply_count,retweet_count,conversation_id,in_reply_to_user_id
826586459725524994,"@DFletcherSport are you doing 5 live super bowl commentary? Also, is it on the Red Button?",267406770,2017-02-01T00:22:23.000Z,5028e25dc94f3898,0,0,1,0,826586459725524994,231745426
826584747484672001,51 Bite-Size Apps Perfect For Super Bowl 51 https://t.co/8Xkr36Qrv6 #food #recipe https://t.co/aEsWgt7q3I,3245436651,2017-02-01T00:15:35.000Z,5f73d127c7ccf9d9,1,0,0,0,826584747484672001,N/A
826582558301364224,Fao @MrBlairHughes (lucky #superbowl-attending devil…) https://t.co/fqcB9xK4W7,858002282,2017-02-01T00:06:53.000Z,0c2f185415d757e3,1,0,0,0,826582558301364224,N/A
826609547099770880,Giada De Laurentiis Shares the 1 Recipe You Need to Make This Super Bowl https://t.co/0QnY7gdSL7 #food #recipe https://t.co/21hwZmMUDE,3245436651,2017-02-01T01:54:08.000Z,5f73d127c7ccf9d9,2,0,0,1,826609547099770880,N/A
826618097817640961,Your Vegetarian Super Bowl Party Guests Will Love You For This Bomb Black Bean Burger https://t.co/gClrAZOnaz #food #recipe https://t.co/LhPBRJ56Yq,3245436651,2017-02-01T02:28:06.000Z,5f73d127c7ccf9d9,0,0,0,0,826618097817640961,N/A
826678319039016962,Morning! Welcome to Wet February! #britawards #valentinesday #pancakeday #SuperBowl https://t.co/0zVwOawua1,18532574,2017-02-01T06:27:24.000Z,53b67b1d1cc81a51,12,1,1,0,826678319039016962,N/A
826695354972270598,What a weekend ahead eh @vernonkay ? @O2sports @EnglandRugby #6nations2017 begins AND @SuperBowl LI!! 🏉🏈🏉🏈🏉🏈🏉🏈 ps #WearTheRose 🌹 https://t.co/BcIfF9tXjM,2784372583,2017-02-01T07:35:06.000Z,7f15dd80ac78ef40,3,0,0,1,826695354972270598,N/A
826716540938633217,Not only is this a beautiful ad and relevant - it's appearance in the Super Bowl this weekend shows why advertising matters https://t.co/2ge8VIB60m,373482712,2017-02-01T08:59:17.000Z,6863fd050de21120,1,0,0,0,826716540938633217,N/A
826713145548951552,"Noticeable lull of interest in the Super Bowl this year, myself included. As long as Brady loses I guess",20133831,2017-02-01T08:45:48.000Z,2a3f152d1ac5044a,0,0,1,0,826713145548951552,N/A
826708044465729536,February already!! #SuperBowl 51 on Sunday!!!,270337806,2017-02-01T08:25:31.000Z,02b5b310e3979394,0,0,0,0,826708044465729536,N/A
826705013342879744,Budweiser 2017 Super Bowl Commercial | “Born The Hard Way” https://t.co/xZj7Yn6dnP via @YouTube @Budweiser Thx for making this!,25503015,2017-02-01T08:13:29.000Z,460c5314e8a33c64,0,0,0,0,826705013342879744,N/A
826703186861907968,S'what Sundays are made for - late night drinking!! AM I RIGHT?!?!?!? #SuperBowl  #NorthUSBF17 #leeds #spawts https://t.co/XUg2llXuXj,57308980,2017-02-01T08:06:13.000Z,6863fd050de21120,2,0,0,0,826703186861907968,N/A
826702297551994880,Super Bowl month is upon us! #SuperBowl2017,224762449,2017-02-01T08:02:41.000Z,70392b0b6ad1f95b,0,0,0,0,826702297551994880,N/A
