tweet_id,text,author_id,created_at,place_id,like_count,quote_count,reply_count,retweet_count,conversation_id,in_reply_to_user_id
826589944667848704,"Getting ready for Superbowl Sunday!
https://t.co/uqnepxVJEF https://t.co/f9XKFrblGi",487492408,2017-02-01T00:36:14.000Z,55f9333f8a88cb6d,0,0,0,0,826589944667848704,N/A
826587577234886657,"@ArmenianKing22 Thanks for the follow Nick ! Please check our podcasts @TSPNNET  #EPL #SuperBowl #NBA #WWE #UFC 
#ComeOnChelsea ! #KTBFFH !",2151994626,2017-02-01T00:26:50.000Z,3797791ff9c0e4c6,1,0,0,0,826587577234886657,56273841
826584701758377988,@CFOXvan what I gotta do to get tickets to the super bowl party?,24976734,2017-02-01T00:15:24.000Z,55b2935da16ddb91,2,0,1,0,826482703931371522,24976734
826582410636644352,Who do you think will win the #SuperBowl? Let us know... @ McLean's Pub https://t.co/uBuLiTqvTg,17204602,2017-02-01T00:06:18.000Z,36775d842cbec509,0,0,0,0,826582410636644352,N/A
826581034636627969,Come to the #seanachie on Super Bowl Sunday and get your free pub burger! Ask your server for… https://t.co/FAwstOnszj,1453058790,2017-02-01T00:00:50.000Z,53504716d445dcad,0,0,0,0,826581034636627969,N/A
826608120621207552,Game faces with @wwaft1. On the move. Let's go! #SB51 #SuperBowl #WoundedWarriors https://t.co/yC1sYQ9TJD,243939268,2017-02-01T01:48:28.000Z,216dd1bcf824f9f7,14,0,0,2,826608120621207552,N/A
826603539027746816,.@Budweiser says there's no connection between #SuperBowl ad and Trump #travelban https://t.co/bYM7hKGHFQ https://t.co/YqwqHC96h0,26020465,2017-02-01T01:30:15.000Z,N/A,1,0,0,0,826603539027746816,N/A
826597917683126272,@CFOXvan @jeffoneilshow @MapleRidgeCJD @HardRockCasinoV I would go with out bacon for a year if I got tickets to the super bowl....,24976734,2017-02-01T01:07:55.000Z,55b2935da16ddb91,1,0,1,0,826595842014400513,18920863
826622789427752960,How the Falcons were rebuilt into Super Bowl team https://t.co/W9D4GLZlbU,70196696,2017-02-01T02:46:45.000Z,0811cf61cd9ea52f,0,0,0,0,826622789427752960,N/A
826620610151215105,"Americans to Bet $4.7 Billion on Super Bowl 51 @AmerGamingAssn 🏈
https://t.co/YqwMTJpf0l #nfl #Superbowl",1095661,2017-02-01T02:38:05.000Z,0811cf61cd9ea52f,0,0,0,0,826620610151215105,N/A
826614917423734784,.@CindyCrawford revisits her classic #SuperBowl commercial 25 years later https://t.co/JLjZTwphV4 https://t.co/Hhnl5zM4iK,26020465,2017-02-01T02:15:28.000Z,N/A,9,1,0,0,826614917423734784,N/A
826613117719310336,"My faves, #CoenBrothers, serving up some SuperBowl ad greatness for @MercedesBenz https://t.co/syGSWuwD6H",15378547,2017-02-01T02:08:19.000Z,3797791ff9c0e4c6,0,0,0,0,826613117719310336,N/A
826640798934523905,"@PacittoR Thanks for the follow ! Our podcasts: @TSPNNET #EPL #NBA #SuperBowl #NHL #MLB #WWE #UFC 
#ComeOnChelsea !
Twitter limit is 5000 😣😣",2151994626,2017-02-01T03:58:19.000Z,3797791ff9c0e4c6,0,0,0,0,826640798934523905,26601401
826637298074726404,"""Unsung Heroes Paved Falcons' Way to Super Bowl, and They Know It | Bleacher Report"" via @BleacherReport App: https://t.co/BsiQaVJgV9 🌟",439832704,2017-02-01T03:44:24.000Z,1e5cb4d0509db554,0,0,0,0,826637298074726404,N/A
826635568658255872,"⚡️ “The Super Bowl commercials are rolling in”

https://t.co/OmN2JASsPC",28152504,2017-02-01T03:37:32.000Z,0582c884a3ab504d,0,0,0,0,826635568658255872,N/A
826650635076460545,Are you planning an over the top Super Bowl party this weekend? There's a lot of party must… https://t.co/ih5aioue5B,61803769,2017-02-01T04:37:24.000Z,09efd2065c8ce28e,0,0,0,0,826650635076460545,N/A
826647834019651584,@HTC_AmberW @HTC_NatalieY @SuperBowl @TexansCheer @HTC_Speaker All very Gorgeous women indeed 👍😍❤👌✌,343062486,2017-02-01T04:26:16.000Z,34c4ea54f4320974,0,0,0,0,826609995710136320,725047901244788736
826646888057180161,"Brees not planning to retire soon, wants another Super Bowl win
https://t.co/X37M3gRqW0
(via https://t.co/PC2rVj5z3a ) #Saints 🔶",439832704,2017-02-01T04:22:31.000Z,1e5cb4d0509db554,0,0,0,0,826646888057180161,N/A
826667560485662720,"Let's fkn go #patriots #patsnation #nevsatl #atlvsne #superbowl fk yeah 🏈🏈🏈🏈 @ Toronto, Ontario https://t.co/faBQ1XxIBX",17293159,2017-02-01T05:44:39.000Z,N/A,5,0,0,0,826667560485662720,N/A
826682655324459008,"@olivfams Thanks for the follow ! Our podcasts:  @TSPNNET  #EPL #SuperBowl #NBA #NHL #MLB #WWE #UFC 
#KTBFFH !
Twitter limits me to 5000 😣😣😣",2151994626,2017-02-01T06:44:38.000Z,3797791ff9c0e4c6,1,0,0,0,826682655324459008,2948631425
826681917898625024,"@liamlfcsa Thanks for the follow Liam !  Check our podcasts @TSPNNET #EPL #SuperBowl #NBA #WWE #UFC 
#KTBFFH !
Twitter limits me to 5000 😣😣😣",2151994626,2017-02-01T06:41:42.000Z,3797791ff9c0e4c6,0,0,0,0,826681917898625024,778664882
826711800343326721,SUPER BOWL SUNDAYS AT 70 DOWN    https://t.co/SRZZZmpdI8,1539107190,2017-02-01T08:40:27.000Z,3797791ff9c0e4c6,0,0,0,0,826711800343326721,N/A
826744155451711489,This looks to be an absolutely terrible decision. Why couldn't they just not alter the US Fox broadcast? https://t.co/VXiJWzwEmU,43356503,2017-02-01T10:49:01.000Z,27d9c257bb86b16e,0,0,0,0,826744155451711489,N/A
826741019609878529,Don't miss Friday Morning when @PeterDyakowski returns for his annual Super Bowl breakdown.,50033746,2017-02-01T10:36:33.000Z,4939b600461c30a4,6,1,0,3,826741019609878529,N/A
826740477928026112,"@timbolen talks Leafs loss.. Habs win &amp; maybe another upcoming Super 
Bowl Ad or 2. Plus visits the new @DaveandBusters",50033746,2017-02-01T10:34:24.000Z,4939b600461c30a4,0,0,0,0,826740477928026112,23312420
826755747908313088,Budweiser Super Bowl ad pays tribute to brewery’s immigrant roots https://t.co/0fphZYL2QG via @torontostar,478232327,2017-02-01T11:35:05.000Z,3797791ff9c0e4c6,0,0,0,0,826755747908313088,N/A
